"Census","County","State","TotalPop4_18yrs","TotalExempt4_18yrs"
"Census Tract 9603"," Holmes County"," Florida",582,46
"Census Tract 9604"," Holmes County"," Florida",1205,38
"Census Tract 9601"," Holmes County"," Florida",805,37
"Census Tract 9602"," Holmes County"," Florida",1025,30
