"Census","County","State","TotalPop4_18yrs","TotalExempt4_18yrs"
"Census Tract 3"," Bradford County"," Florida",1321,31
"Census Tract 4"," Bradford County"," Florida",833,24
"Census Tract 1"," Bradford County"," Florida",1191,20
"Census Tract 2"," Bradford County"," Florida",1288,39
